structure_id,id_type,standpipe_status,standpipe_casefile,fire_alarm_status,fire_alarm_casefile,smoke_control_status,smoke_control_casefile,pier_status,pier_casefile,fire_escape_status,fire_escape_casefile,private_bridge_status,private_bridge_casefile,emer_stdby_pwr_sys_status,emer_stdby_pwr_sys_casefile,special_hazards_status,special_hazards_casefile,facade_status,facade_casefile,sprinkler_status,sprinkler_casefile,damper_status,damper_casefile,objectid
1396978,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13595
1080224,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13596
1451608,BIN,,,,,,,,,,,,,,,Active,,,,Expired,,,,13597
1413819,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13598
1488544,BIN,,,Active,,,,,,,,,,Expired,,Active,,,,Expired,,,,13599
1075705,BIN,,,,,,,,,,,,,,,,,Active,,,,,,13600
1528538,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13601
1026754,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13602
3000521,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13603
1205593,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13604
1043541,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13605
1546469,BIN,,,Expired,,,,,,,,,,Active,,Active,,,,Expired,,,,13606
1063664,BIN,,,Deficient,,,,,,,,,,,,,,,,Active,,,,13607
1404513,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13608
1087926,BIN,,,Active,,,,,,Active,,,,,,,,Active,,Expired,,,,13609
1191625,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,13610
1063535,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13611
1065898,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,13612
1512930,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13613
1420091,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13614
1468879,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13615
1331370,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13616
1119342,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13617
1364436,BIN,Expired,,Active,,,,,,,,,,Active,,Expired,,Active,,Active,,,,13618
1368473,BIN,,,Active,,,,,,,,,,Active,,Expired,,Active,,Active,,,,13619
1461963,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,13620
1181286,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13621
1503993,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,13622
3000273,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13623
1128278,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13624
1164412,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13625
1542950,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13626
1524035,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13627
1087494,BIN,,,,,,,,,,,,,,,,,Active,,Active,,,,13628
1124207,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13629
1024339,BIN,,,,,,,,,,,,,,,Active,,,,Active,,,,13630
1543997,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13631
1442620,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13632
1239239,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13633
1467622,BIN,,,Expired,,,,,,Active,,,,Expired,,,,,,,,,,13634
1075757,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13635
1442511,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13636
1514878,BIN,,,Active,,,,,,,,,,,,,,,,Expired,CF-2025-066746,,,13637
1229883,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13638
1547596,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,13639
1158107,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13640
1365836,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13641
1521654,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13642
1005027,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13643
1489839,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13644
1494482,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13645
1297984,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,13646
1244370,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13647
1295026,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13648
1328965,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13649
1253803,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13650
1547772,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13651
1112047,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13652
1108060,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,13653
1246123,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13654
1175585,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13655
1027070,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,,,,13656
1477968,BIN,,,Active,,,,,,,,,,,,,,Expired,,Deficient,CF-2025-108627,,,13657
1530933,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13658
1452631,BIN,,,,,,,,,Active,,,,,,,,,,,,,,13659
1121634,BIN,,,Active,,,,,,Active,,,,,,,,,,Expired,,,,13660
1190991,BIN,,,,,,,,,,,,,,,,,,,Deficient,,,,13661
1080938,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13662
1547435,BIN,,,Expired,,,,,,,,,,Expired,,Expired,,,,,,,,13663
1206560,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,13664
1265193,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13665
1508749,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,13666
1457570,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13667
1267666,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13668
1542119,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13669
1059095,BIN,,,,,,,,,,,,,,,Active,,,,Expired,,,,13670
1130168,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13671
1215286,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,13672
1392825,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13673
1389195,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13674
1289805,BIN,,,Expired,CF-2024-099088,,,,,,,,,,,,,,,Deficient,CF-2024-099088,,,13675
1016551,BIN,,,Expired,,,,,,Active,,,,Expired,,,,,,Expired,,,,13676
1490245,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,13677
1291854,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13678
1490591,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13679
1479768,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13680
1462678,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13681
1425540,BIN,,,Active,,,,,,,,,,Expired,,,,,,Expired,,,,13682
1164864,BIN,,,Deficient,,,,,,Active,,,,Expired,,Expired,,,,,,,,13683
1550071,BIN,,,,,,,,,Active,,,,,,,,,,,,,,13684
1290624,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13685
1543279,BIN,,,Active,,,,,,,,,,Active,,,,Active,,Expired,,,,13686
1550095,BIN,,,Active,,,,,,,,,,Expired,,,,,,Active,,Active,,13687
3000524,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13688
1016028,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,13689
1003951,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,13690
1413764,BIN,,,Expired,,,,,,,,,,,,Active,,,,Expired,,,,13691
3998018,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13692
1549430,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13693
1410435,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13694
1550322,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13695
1369296,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13696
1548443,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13697
1053333,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13698
1221248,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13699
1122134,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13700
1074635,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13701
1524882,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13702
1542018,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13703
1461101,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13704
1030826,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13705
1437075,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13706
1496136,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13707
1198951,BIN,,,Active,,,,,,,,,,,,Expired,,,,Active,,,,13708
1457401,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,13709
1499108,BIN,,,Expired,,,,,,,,,,Expired,,Expired,,,,Expired,,,,13710
1043535,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Expired,,,,13711
1421583,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13712
1112220,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13713
1527258,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13714
1314365,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13715
1423660,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13716
1287199,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13717
1339089,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13718
1357071,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13719
1372674,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13720
1305017,BIN,,,Deficient,,,,,,,,,,,,,,,,Deficient,,,,13721
1295989,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13722
1512100,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,13723
1471328,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13724
1314544,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13725
1442560,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,13726
1532057,BIN,,,,,,,,,Expired,,,,,,,,,,,,,,13727
1267999,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Expired,,,,13728
1071361,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13729
1546452,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13730
1469887,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13731
1014318,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,13732
1486332,BIN,,,,,,,,,,,,,,,Active,,,,Active,,,,13733
1075271,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13734
1500020,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13735
1032491,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13736
1374481,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13737
1387560,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13738
1369517,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,13739
1176334,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13740
1465849,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13741
1305684,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13742
1081498,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,13743
1240728,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13744
1110797,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,13745
1253841,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13746
1399164,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,13747
1505110,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13748
1405916,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13749
1545474,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,13750
1073381,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,13751
1135570,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13752
1136258,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13753
1544307,BIN,,,Deficient,CF-2025-089331,,,,,,,,,,,,,,,Expired,CF-2025-089331,,,13754
1100805,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,13755
1237582,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13756
1451191,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13757
1359263,BIN,,,,,,,,,Expired,,,,,,,,,,Active,,,,13758
1076785,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13759
1077011,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13760
1119190,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13761
1020975,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13762
1221675,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13763
1331478,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13764
1098681,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13765
1051245,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13766
1309388,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13767
1205088,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13768
1262079,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13769
1381966,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13770
1002730,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13771
1025604,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,13772
1134967,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13773
1536510,BIN,,,Expired,,,,,,,,,,,,Active,,,,Active,,,,13774
1061350,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,13775
1167824,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,13776
1230993,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13777
1254077,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13778
1543703,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13779
1549877,BIN,,,Expired,,,,,,,,,,Active,,Active,,,,Expired,,,,13780
1117455,BIN,,,Active,,,,,,,,,,,,Active,,,,Expired,,,,13781
1097751,BIN,,,Active,,,,,,Expired,,,,,,,,,,Expired,,,,13782
1365344,BIN,,,Deficient,,,,,,,,,,,,,,,,Expired,,,,13783
1463268,BIN,,,Deficient,CF-2025-126609,,,,,,,,,Expired,CF-2025-126609,,,Active,,Active,,,,13784
1439437,BIN,,,Active,,,,,,,,,,Expired,,,,Active,,Deficient,CF-2025-113743,,,13785
1151105,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13786
1045942,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13787
1531376,BIN,,,Expired,,,,,,,,,,Active,,,,,,Active,,,,13788
1447617,BIN,,,Active,,,,,,Active,,,,Active,,,,,,,,,,13789
3000153,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13790
1116299,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13791
1045867,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13792
1064144,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13793
1540886,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13794
1003516,BIN,,,,,,,,,,,,,Expired,,,,,,,,,,13795
1014496,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13796
1543032,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13797
1104875,BIN,,,,,,,,,,,,,,,Deficient,,,,,,,,13798
1546444,BIN,,,Active,,,,,,Expired,,,,,,,,Active,,Expired,,,,13799
1211471,BIN,,,Active,,,,,,,,,,,,Deficient,,,,Active,,,,13800
1531606,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-018844,,,13801
1408627,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13802
1016174,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13803
1064836,BIN,,,Expired,,,,,,,,,,Active,,,,,,Expired,,,,13804
1383910,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,13805
1540045,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13806
1087510,BIN,,,Expired,,,,,,,,,,Active,,Expired,,,,,,,,13807
1059473,BIN,,,Active,,,,,,,,,,,,,,Active,,Active,,,,13808
1074727,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,13809
1490351,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13810
1365487,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13811
1408175,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13812
1007134,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13813
1550357,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13814
1503224,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,13815
1185213,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,13816
1437356,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,13817
1465426,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13818
1041038,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13819
1458962,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13820
1058866,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,13821
1543839,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13822
1366600,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13823
1547334,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13824
1004623,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13825
1530951,BIN,,,,,,,,,Active,,,,,,,,,,,,,,13826
1512370,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13827
1097196,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13828
1368467,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13829
1437499,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13830
1547429,BIN,,,Expired,,,,,,Active,,,,Expired,,,,,,Active,,,,13831
1452224,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13832
1006582,BIN,,,,,,,,,Active,,,,,,,,,,Active,,,,13833
1494173,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13834
1004587,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13835
1534632,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13836
1159042,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13837
1419317,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13838
1293655,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13839
1313914,BIN,,,Active,,,,,,,,,,,,Active,,,,Expired,,,,13840
1137847,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13841
1454652,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13842
1520973,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13843
1407654,BIN,,,Expired,,,,,,,,,,Active,,Expired,,,,Active,,,,13844
1135967,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,13845
1011567,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13846
1322827,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,13847
1032570,BIN,,,Expired,CF-2025-122439,,,,,,,,,,,,,,,Deficient,CF-2025-122439,,,13848
1475470,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,13849
1076965,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13850
1059255,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13851
1229499,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13852
1359216,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13853
1135114,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13854
1548729,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13855
1074259,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13856
1071367,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13857
1376250,BIN,,,Active,,,,,,,,,,Expired,,Active,,,,Active,,,,13858
1394489,BIN,,,Active,,,,,,,,Active,,,,Active,,Active,,Active,,,,13859
1262646,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13860
1072347,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13861
1070879,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13862
1014492,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13863
1094137,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,13864
1492845,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13865
1145349,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13866
1080580,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13867
1433799,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13868
1050513,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13869
1060116,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13870
1528516,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,13871
1243712,BIN,,,,,,,,,,,,,,,Deficient,,,,,,,,13872
1452427,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13873
1257188,BIN,,,,,,,,,,,,,Active,,,,,,,,,,13874
1488348,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,13875
1278727,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13876
1349524,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13877
1409666,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13878
1005369,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13879
1443808,BIN,,,Expired,,,,,,,,,,Active,,,,,,Active,,,,13880
1536641,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,13881
1454523,BIN,,,,,,,,,,,,,,,Expired,,Expired,,Expired,,,,13882
1551440,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13883
1091792,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13884
1392896,BIN,,,Active,,,,,,,,,,,,Expired,,,,Active,,,,13885
1025063,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13886
1231660,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13887
1291153,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,13888
1460963,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,13889
1550110,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,13890
1544739,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13891
1439241,BIN,,,,,,,,,,,,,,,,,Active,,Expired,,,,13892
1451056,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13893
1550035,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,13894
1328231,BIN,,,Active,,,,,,Active,,,,Active,,,,,,,,,,13895
1451232,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,13896
1218379,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13897
1301482,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13898
1517503,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13899
1420576,BIN,,,Expired,,,,,,Active,,,,Expired,,,,,,,,,,13900
1532293,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,13901
1270941,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13902
1366609,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13903
1080105,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13904
1463492,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13905
1045004,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13906
1418904,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,13907
1282352,BIN,,,,,,,,,,,,,Expired,,,,,,,,,,13908
1549626,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13909
1498459,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13910
1493942,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13911
1390220,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,13912
1492132,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13913
1397457,BIN,,,Expired,,,,,,Expired,CF-2023-034713,,,,,Expired,,,,,,,,13914
1510998,BIN,,,Active,,,,,,,,,,,,,,Active,,Active,,,,13915
1406773,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13916
1473504,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13917
3000549,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13918
1403134,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,13919
1049850,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,13920
1543034,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,13921
1504730,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,13922
1545848,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13923
1426609,BIN,,,,,,,,,Active,,,,,,,,,,,,,,13924
1550096,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13925
1399298,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13926
1378457,BIN,,,,,,,,,,,,,,,Active,,Active,,Deficient,CF-2025-015857,,,13927
1477054,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13928
1006845,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13929
1281946,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13930
1229349,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13931
1112433,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,13932
1502194,BIN,,,Expired,,,,,,Active,,,,Expired,,,,,,,,,,13933
1072217,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,13934
1034107,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,13935
1023560,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13936
1547432,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13937
1379253,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,13938
1549782,BIN,,,Active,,,,,,,,,,,,,,Active,,Active,,Active,,13939
1136673,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13940
1525199,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,13941
1497687,BIN,,,,,,,,,,,,,,,,,,,Active,,,,13942
1516540,BIN,,,Active,,,,,,,,,,,,,,Active,,Deficient,CF-2025-109077,,,13943
1407456,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13944
1178851,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,13945
1373024,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13946
1182954,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,13947
1056554,BIN,,,Active,,,,,,,,,,Active,,,,,,Expired,,,,13948
1318922,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13949
1522984,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,13950
1372353,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,13951
1140111,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13952
1430325,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13953
1024451,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13954
1392113,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,13955
1449917,BIN,,,Deficient,CF-2025-089469,,,,,,,,,,,,,,,,,,,13956
1177677,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,13957
1055762,BIN,,,,,,,,,,,,,,,Active,,,,,,,,13958
1461633,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,13959
1461413,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13960
1437071,BIN,,,Active,,,,,,,,,,,,,,,,,,,,13961
1003299,BIN,,,Expired,,,,,,,,,,,,Active,,,,Expired,,,,13962
1451425,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,13963
